"gene_id","gene_symbol","term_id","term_name","domain"
"YAL038W","CDC19","sce00010","Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YAL038W","CDC19","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YAL038W","CDC19","sce01230","Biosynthesis of amino acids - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YAL038W","CDC19","sce01200","Carbon metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YAL038W","CDC19","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YAL038W","CDC19","sce00620","Pyruvate metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YAL054C","ACS1","sce00680","Methane metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YAL054C","ACS1","sce00640","Propanoate metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YAL054C","ACS1","sce00630","Glyoxylate and dicarboxylate metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YAL054C","ACS1","sce00010","Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YAL054C","ACS1","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YAL054C","ACS1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YAL054C","ACS1","sce01200","Carbon metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YAL054C","ACS1","sce00620","Pyruvate metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR019C","GAL10","sce00010","Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR019C","GAL10","sce00052","Galactose metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR019C","GAL10","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR019C","GAL10","sce01250","Biosynthesis of nucleotide sugars - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR019C","GAL10","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR019C","GAL10","sce00520","Amino sugar and nucleotide sugar metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR145W","ADH5","sce00071","Fatty acid degradation - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR145W","ADH5","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR145W","ADH5","sce00620","Pyruvate metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR145W","ADH5","sce00010","Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR145W","ADH5","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR145W","ADH5","sce00350","Tyrosine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR196C","PGI1","sce00010","Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR196C","PGI1","sce00500","Starch and sucrose metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR196C","PGI1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR196C","PGI1","sce01200","Carbon metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR196C","PGI1","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR196C","PGI1","sce00030","Pentose phosphate pathway - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR196C","PGI1","sce00520","Amino sugar and nucleotide sugar metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR196C","PGI1","sce01250","Biosynthesis of nucleotide sugars - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR221C","PDB1","sce00620","Pyruvate metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR221C","PDB1","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR221C","PDB1","sce00010","Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR221C","PDB1","sce00020","Citrate cycle (TCA cycle) - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR221C","PDB1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR221C","PDB1","sce01200","Carbon metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR221C","PDB1","sce00785","Lipoic acid metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YBR221C","PDB1","sce01210","2-Oxocarboxylic acid metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YCL040W","GLK1","sce00051","Fructose and mannose metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YCL040W","GLK1","sce00052","Galactose metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YCL040W","GLK1","sce01200","Carbon metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YCL040W","GLK1","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YCL040W","GLK1","sce00520","Amino sugar and nucleotide sugar metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YCL040W","GLK1","sce01250","Biosynthesis of nucleotide sugars - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YCL040W","GLK1","sce00500","Starch and sucrose metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YCL040W","GLK1","sce00010","Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YCL040W","GLK1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YCR012W","PGK1","sce00710","Carbon fixation by Calvin cycle - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YCR012W","PGK1","sce00010","Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YCR012W","PGK1","sce01200","Carbon metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YCR012W","PGK1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YCR012W","PGK1","sce01230","Biosynthesis of amino acids - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YCR012W","PGK1","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YCR105W","ADH7","sce00053","Ascorbate and aldarate metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YCR105W","ADH7","sce00620","Pyruvate metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YCR105W","ADH7","sce01240","Biosynthesis of cofactors - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YCR105W","ADH7","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YCR105W","ADH7","sce00010","Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YCR105W","ADH7","sce00040","Pentose and glucuronate interconversions - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YCR105W","ADH7","sce00561","Glycerolipid metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YCR105W","ADH7","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDL021W","GPM2","sce00260","Glycine, serine and threonine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDL021W","GPM2","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDL021W","GPM2","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDL021W","GPM2","sce01230","Biosynthesis of amino acids - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDL021W","GPM2","sce00680","Methane metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDL021W","GPM2","sce00010","Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDL021W","GPM2","sce01200","Carbon metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDL080C","THI3","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDL080C","THI3","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDL080C","THI3","sce00010","Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDL168W","SFA1","sce00010","Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDL168W","SFA1","sce01200","Carbon metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDL168W","SFA1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDL168W","SFA1","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDL168W","SFA1","sce00680","Methane metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDL168W","SFA1","sce00071","Fatty acid degradation - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDL168W","SFA1","sce00350","Tyrosine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDL168W","SFA1","sce00620","Pyruvate metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR050C","TPI1","sce01200","Carbon metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR050C","TPI1","sce01230","Biosynthesis of amino acids - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR050C","TPI1","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR050C","TPI1","sce00051","Fructose and mannose metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR050C","TPI1","sce00562","Inositol phosphate metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR050C","TPI1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR050C","TPI1","sce00010","Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR050C","TPI1","sce00710","Carbon fixation by Calvin cycle - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR516C","EMI2","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR516C","EMI2","sce00010","Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR516C","EMI2","sce00520","Amino sugar and nucleotide sugar metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR516C","EMI2","sce00052","Galactose metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR516C","EMI2","sce01200","Carbon metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR516C","EMI2","sce01250","Biosynthesis of nucleotide sugars - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR516C","EMI2","sce00500","Starch and sucrose metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR516C","EMI2","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YDR516C","EMI2","sce00051","Fructose and mannose metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER073W","ALD5","sce00330","Arginine and proline metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER073W","ALD5","sce00770","Pantothenate and CoA biosynthesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER073W","ALD5","sce00280","Valine, leucine and isoleucine degradation - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER073W","ALD5","sce00410","beta-Alanine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER073W","ALD5","sce00071","Fatty acid degradation - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER073W","ALD5","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER073W","ALD5","sce00010","Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER073W","ALD5","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER073W","ALD5","sce00053","Ascorbate and aldarate metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER073W","ALD5","sce00620","Pyruvate metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER073W","ALD5","sce00340","Histidine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER073W","ALD5","sce00380","Tryptophan metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER073W","ALD5","sce00310","Lysine degradation - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER073W","ALD5","sce00561","Glycerolipid metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER073W","ALD5","sce01240","Biosynthesis of cofactors - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER178W","PDA1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER178W","PDA1","sce00010","Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER178W","PDA1","sce01200","Carbon metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER178W","PDA1","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER178W","PDA1","sce00020","Citrate cycle (TCA cycle) - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER178W","PDA1","sce01210","2-Oxocarboxylic acid metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER178W","PDA1","sce00620","Pyruvate metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YER178W","PDA1","sce00785","Lipoic acid metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YFL018C","LPD1","sce00620","Pyruvate metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YFL018C","LPD1","sce00260","Glycine, serine and threonine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YFL018C","LPD1","sce00010","Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YFL018C","LPD1","sce00280","Valine, leucine and isoleucine degradation - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YFL018C","LPD1","sce00670","One carbon pool by folate - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YFL018C","LPD1","sce00630","Glyoxylate and dicarboxylate metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YFL018C","LPD1","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YFL018C","LPD1","sce00020","Citrate cycle (TCA cycle) - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YFL018C","LPD1","sce00310","Lysine degradation - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YFL018C","LPD1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YFL018C","LPD1","sce01240","Biosynthesis of cofactors - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YFL018C","LPD1","sce01210","2-Oxocarboxylic acid metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YFL018C","LPD1","sce01200","Carbon metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YFL018C","LPD1","sce00380","Tryptophan metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YFL018C","LPD1","sce00785","Lipoic acid metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YFL018C","LPD1","sce00640","Propanoate metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YFR053C","HXK1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YFR053C","HXK1","sce00010","Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YFR053C","HXK1","sce01250","Biosynthesis of nucleotide sugars - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YFR053C","HXK1","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YFR053C","HXK1","sce00500","Starch and sucrose metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YFR053C","HXK1","sce00051","Fructose and mannose metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YFR053C","HXK1","sce00520","Amino sugar and nucleotide sugar metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YFR053C","HXK1","sce01200","Carbon metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YFR053C","HXK1","sce00052","Galactose metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGL253W","HXK2","sce00010","Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGL253W","HXK2","sce00051","Fructose and mannose metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGL253W","HXK2","sce00500","Starch and sucrose metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGL253W","HXK2","sce00520","Amino sugar and nucleotide sugar metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGL253W","HXK2","sce00052","Galactose metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGL253W","HXK2","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGL253W","HXK2","sce01250","Biosynthesis of nucleotide sugars - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGL253W","HXK2","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGL253W","HXK2","sce01200","Carbon metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGL256W","ADH4","sce00010","Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGL256W","ADH4","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGL256W","ADH4","sce00620","Pyruvate metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGL256W","ADH4","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGL256W","ADH4","sce00350","Tyrosine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGL256W","ADH4","sce00071","Fatty acid degradation - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR087C","PDC6","sce00010","Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR087C","PDC6","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR087C","PDC6","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR192C","TDH3","sce00710","Carbon fixation by Calvin cycle - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR192C","TDH3","sce00010","Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR192C","TDH3","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR192C","TDH3","sce01200","Carbon metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR192C","TDH3","sce01230","Biosynthesis of amino acids - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR192C","TDH3","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR240C","PFK1","sce00680","Methane metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR240C","PFK1","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR240C","PFK1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR240C","PFK1","sce00051","Fructose and mannose metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR240C","PFK1","sce00030","Pentose phosphate pathway - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR240C","PFK1","sce03018","RNA degradation - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR240C","PFK1","sce00010","Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR240C","PFK1","sce01230","Biosynthesis of amino acids - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR240C","PFK1","sce00052","Galactose metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR240C","PFK1","sce01200","Carbon metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR254W","ENO1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR254W","ENO1","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR254W","ENO1","sce03018","RNA degradation - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR254W","ENO1","sce01230","Biosynthesis of amino acids - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR254W","ENO1","sce01200","Carbon metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR254W","ENO1","sce00680","Methane metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR254W","ENO1","sce00010","Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YGR254W","ENO1","sce04820","Cytoskeleton in muscle cells - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YHR174W","ENO2","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YHR174W","ENO2","sce00680","Methane metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YHR174W","ENO2","sce01230","Biosynthesis of amino acids - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YHR174W","ENO2","sce01200","Carbon metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YHR174W","ENO2","sce03018","RNA degradation - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YHR174W","ENO2","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YHR174W","ENO2","sce00010","Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YHR174W","ENO2","sce04820","Cytoskeleton in muscle cells - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJL052W","TDH1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJL052W","TDH1","sce00710","Carbon fixation by Calvin cycle - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJL052W","TDH1","sce01200","Carbon metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJL052W","TDH1","sce01230","Biosynthesis of amino acids - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJL052W","TDH1","sce00010","Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJL052W","TDH1","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJR009C","TDH2","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJR009C","TDH2","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJR009C","TDH2","sce01230","Biosynthesis of amino acids - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJR009C","TDH2","sce01200","Carbon metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJR009C","TDH2","sce00010","Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YJR009C","TDH2","sce00710","Carbon fixation by Calvin cycle - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL060C","FBA1","sce01230","Biosynthesis of amino acids - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL060C","FBA1","sce01200","Carbon metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL060C","FBA1","sce00030","Pentose phosphate pathway - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL060C","FBA1","sce00051","Fructose and mannose metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL060C","FBA1","sce00680","Methane metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL060C","FBA1","sce00710","Carbon fixation by Calvin cycle - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL060C","FBA1","sce00010","Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL060C","FBA1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL060C","FBA1","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL127W","PGM1","sce00030","Pentose phosphate pathway - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL127W","PGM1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL127W","PGM1","sce00520","Amino sugar and nucleotide sugar metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL127W","PGM1","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL127W","PGM1","sce00052","Galactose metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL127W","PGM1","sce00230","Purine metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL127W","PGM1","sce00500","Starch and sucrose metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL127W","PGM1","sce00010","Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL127W","PGM1","sce01250","Biosynthesis of nucleotide sugars - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL152C","GPM1","sce01200","Carbon metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL152C","GPM1","sce00680","Methane metabolism - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL152C","GPM1","sce01110","Biosynthesis of secondary metabolites - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL152C","GPM1","sce01100","Metabolic pathways - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
"YKL152C","GPM1","sce01230","Biosynthesis of amino acids - Saccharomyces cerevisiae (budding yeast)","kegg_pathway"
