"gene_id","gene_symbol","term_id","term_name","domain"
"Dmel_CG6330","CG6330","dme00240","Pyrimidine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6330","CG6330","dme00983","Drug metabolism - other enzymes - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6330","CG6330","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6364","Uck","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6364","Uck","dme00240","Pyrimidine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6364","Uck","dme01232","Nucleotide metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6364","Uck","dme00983","Drug metabolism - other enzymes - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6951","CG6951","dme01232","Nucleotide metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6951","CG6951","dme00240","Pyrimidine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6951","CG6951","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG8349","CG8349","dme00240","Pyrimidine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG8349","CG8349","dme00983","Drug metabolism - other enzymes - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG8349","CG8349","dme01232","Nucleotide metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG8349","CG8349","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG8353","CG8353","dme01232","Nucleotide metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG8353","CG8353","dme00240","Pyrimidine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG8353","CG8353","dme00983","Drug metabolism - other enzymes - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG8353","CG8353","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG8360","CG8360","dme01232","Nucleotide metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG8360","CG8360","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG8360","CG8360","dme00240","Pyrimidine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG8360","CG8360","dme00983","Drug metabolism - other enzymes - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG9741","Dhod","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG9741","Dhod","dme00240","Pyrimidine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG9741","Dhod","dme01240","Biosynthesis of cofactors - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11241","CG11241","dme01210","2-Oxocarboxylic acid metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11241","CG11241","dme01200","Carbon metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11241","CG11241","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11241","CG11241","dme00260","Glycine, serine and threonine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11241","CG11241","dme00250","Alanine, aspartate and glutamate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11241","CG11241","dme00630","Glyoxylate and dicarboxylate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11241","CG11241","dme00280","Valine, leucine and isoleucine degradation - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11241","CG11241","dme00270","Cysteine and methionine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG12338","Daao1","dme04146","Peroxisome - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG12338","Daao1","dme00470","D-Amino acid metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG12338","Daao1","dme00250","Alanine, aspartate and glutamate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG12338","Daao1","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG12449","Gfat1","dme00520","Amino sugar and nucleotide sugar metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG12449","Gfat1","dme01250","Biosynthesis of nucleotide sugars - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG12449","Gfat1","dme00250","Alanine, aspartate and glutamate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG12449","Gfat1","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG1345","Gfat2","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG1345","Gfat2","dme00250","Alanine, aspartate and glutamate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG1345","Gfat2","dme01250","Biosynthesis of nucleotide sugars - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG1345","Gfat2","dme00520","Amino sugar and nucleotide sugar metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG14994","Gad1","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG14994","Gad1","dme00410","beta-Alanine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG14994","Gad1","dme00430","Taurine and hypotaurine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG14994","Gad1","dme00250","Alanine, aspartate and glutamate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG14994","Gad1","dme00650","Butanoate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG33486","AsnS","dme01230","Biosynthesis of amino acids - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG33486","AsnS","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG33486","AsnS","dme00250","Alanine, aspartate and glutamate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3926","Agxt","dme01200","Carbon metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3926","Agxt","dme04146","Peroxisome - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3926","Agxt","dme00630","Glyoxylate and dicarboxylate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3926","Agxt","dme00260","Glycine, serine and threonine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3926","Agxt","dme01210","2-Oxocarboxylic acid metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3926","Agxt","dme00250","Alanine, aspartate and glutamate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3926","Agxt","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4685","Ssadh","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4685","Ssadh","dme00250","Alanine, aspartate and glutamate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4685","Ssadh","dme00650","Butanoate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6661","CG6661","dme00250","Alanine, aspartate and glutamate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6661","CG6661","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6661","CG6661","dme00330","Arginine and proline metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG7145","P5CDh1","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG7145","P5CDh1","dme00330","Arginine and proline metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG7145","P5CDh1","dme00250","Alanine, aspartate and glutamate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG7433","Gabat","dme00410","beta-Alanine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG7433","Gabat","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG7433","Gabat","dme00650","Butanoate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG7433","Gabat","dme00640","Propanoate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG7433","Gabat","dme00250","Alanine, aspartate and glutamate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG7433","Gabat","dme00280","Valine, leucine and isoleucine degradation - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG7860","CG7860","dme00250","Alanine, aspartate and glutamate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG7860","CG7860","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG8132","CG8132","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG8132","CG8132","dme00250","Alanine, aspartate and glutamate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG9674","CG9674","dme00250","Alanine, aspartate and glutamate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG9674","CG9674","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG9674","CG9674","dme00910","Nitrogen metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG9674","CG9674","dme01230","Biosynthesis of amino acids - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10184","CG10184","dme01230","Biosynthesis of amino acids - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10184","CG10184","dme00260","Glycine, serine and threonine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10184","CG10184","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10361","Gcat","dme00260","Glycine, serine and threonine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10361","Gcat","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11236","Daao2","dme04146","Peroxisome - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11236","Daao2","dme00260","Glycine, serine and threonine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11236","Daao2","dme00470","D-Amino acid metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11236","Daao2","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11236","Daao2","dme00330","Arginine and proline metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11899","CG11899","dme00270","Cysteine and methionine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11899","CG11899","dme01230","Biosynthesis of amino acids - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11899","CG11899","dme01240","Biosynthesis of cofactors - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11899","CG11899","dme01200","Carbon metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11899","CG11899","dme00750","Vitamin B6 metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11899","CG11899","dme00260","Glycine, serine and threonine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11899","CG11899","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG1236","CG1236","dme00630","Glyoxylate and dicarboxylate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG1236","CG1236","dme00620","Pyruvate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG1236","CG1236","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG1236","CG1236","dme00260","Glycine, serine and threonine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG13611","shps","dme00340","Histidine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG13611","shps","dme00350","Tyrosine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG13611","shps","dme00380","Tryptophan metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG13611","shps","dme00982","Drug metabolism - cytochrome P450 - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG13611","shps","dme00330","Arginine and proline metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG13611","shps","dme00360","Phenylalanine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG13611","shps","dme00260","Glycine, serine and threonine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG13611","shps","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG1753","Cbs","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG1753","Cbs","dme00670","One carbon pool by folate - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG1753","Cbs","dme00260","Glycine, serine and threonine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG1753","Cbs","dme01230","Biosynthesis of amino acids - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG1753","Cbs","dme00270","Cysteine and methionine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3011","Shmt","dme01200","Carbon metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3011","Shmt","dme01240","Biosynthesis of cofactors - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3011","Shmt","dme01230","Biosynthesis of amino acids - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3011","Shmt","dme00260","Glycine, serine and threonine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3011","Shmt","dme00670","One carbon pool by folate - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3011","Shmt","dme04981","Folate transport and metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3011","Shmt","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3011","Shmt","dme00630","Glyoxylate and dicarboxylate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3017","Alas","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3017","Alas","dme00260","Glycine, serine and threonine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3017","Alas","dme00860","Porphyrin metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3017","Alas","dme01240","Biosynthesis of cofactors - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3705","aay","dme01230","Biosynthesis of amino acids - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3705","aay","dme01200","Carbon metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3705","aay","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3705","aay","dme00260","Glycine, serine and threonine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3999","CG3999","dme01200","Carbon metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3999","CG3999","dme00260","Glycine, serine and threonine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3999","CG3999","dme00785","Lipoic acid metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3999","CG3999","dme00630","Glyoxylate and dicarboxylate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3999","CG3999","dme00670","One carbon pool by folate - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3999","CG3999","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG5345","Cth","dme00450","Selenocompound metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG5345","Cth","dme01230","Biosynthesis of amino acids - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG5345","Cth","dme00670","One carbon pool by folate - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG5345","Cth","dme00260","Glycine, serine and threonine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG5345","Cth","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG5345","Cth","dme00270","Cysteine and methionine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG5955","Tdh","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG5955","Tdh","dme00260","Glycine, serine and threonine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6188","Gnmt","dme00260","Glycine, serine and threonine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6188","Gnmt","dme00670","One carbon pool by folate - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6188","Gnmt","dme00270","Cysteine and methionine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6188","Gnmt","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6287","CG6287","dme01200","Carbon metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6287","CG6287","dme00270","Cysteine and methionine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6287","CG6287","dme00260","Glycine, serine and threonine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6287","CG6287","dme01230","Biosynthesis of amino acids - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6287","CG6287","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6385","Sardh","dme00260","Glycine, serine and threonine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6385","Sardh","dme00670","One carbon pool by folate - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6385","Sardh","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6415","CG6415","dme00260","Glycine, serine and threonine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6415","CG6415","dme00670","One carbon pool by folate - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6415","CG6415","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6415","CG6415","dme00785","Lipoic acid metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6415","CG6415","dme00630","Glyoxylate and dicarboxylate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG6415","CG6415","dme01200","Carbon metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG7758","ppl","dme00785","Lipoic acid metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG7758","ppl","dme00260","Glycine, serine and threonine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG7758","ppl","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG7758","ppl","dme01200","Carbon metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG7758","ppl","dme00670","One carbon pool by folate - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG7758","ppl","dme00630","Glyoxylate and dicarboxylate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG8129","Srr","dme01230","Biosynthesis of amino acids - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG8129","Srr","dme00260","Glycine, serine and threonine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG8129","Srr","dme00290","Valine, leucine and isoleucine biosynthesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG8129","Srr","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG8129","Srr","dme01200","Carbon metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10621","CG10621","dme00670","One carbon pool by folate - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10621","CG10621","dme04981","Folate transport and metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10621","CG10621","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10621","CG10621","dme00270","Cysteine and methionine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10623","Bhmt","dme00270","Cysteine and methionine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10623","Bhmt","dme00670","One carbon pool by folate - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10623","Bhmt","dme04981","Folate transport and metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10623","Bhmt","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11134","CG11134","dme00270","Cysteine and methionine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11134","CG11134","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11334","CG11334","dme00270","Cysteine and methionine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11334","CG11334","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11654","Ahcy","dme00670","One carbon pool by folate - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11654","Ahcy","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11654","Ahcy","dme00270","Cysteine and methionine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG12173","Enoph","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG12173","Enoph","dme00270","Cysteine and methionine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG12279","CG12279","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG12279","CG12279","dme00270","Cysteine and methionine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG12279","CG12279","dme04122","Sulfur relay system - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG12279","CG12279","dme00920","Sulfur metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG1673","Bcat","dme01210","2-Oxocarboxylic acid metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG1673","Bcat","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG1673","Bcat","dme01230","Biosynthesis of amino acids - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG1673","Bcat","dme00280","Valine, leucine and isoleucine degradation - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG1673","Bcat","dme01240","Biosynthesis of cofactors - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG1673","Bcat","dme00770","Pantothenate and CoA biosynthesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG1673","Bcat","dme00290","Valine, leucine and isoleucine biosynthesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG1673","Bcat","dme00270","Cysteine and methionine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG2259","Gclc","dme00480","Glutathione metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG2259","Gclc","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG2259","Gclc","dme00270","Cysteine and methionine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG2259","Gclc","dme01240","Biosynthesis of cofactors - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG2674","Sam-S","dme00670","One carbon pool by folate - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG2674","Sam-S","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG2674","Sam-S","dme01230","Biosynthesis of amino acids - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG2674","Sam-S","dme00270","Cysteine and methionine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG2674","Sam-S","dme01240","Biosynthesis of cofactors - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG31115","CG31115","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG31115","CG31115","dme00270","Cysteine and methionine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG32068","Adi1","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG32068","Adi1","dme00270","Cysteine and methionine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4300","Sms","dme00270","Cysteine and methionine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4300","Sms","dme00330","Arginine and proline metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4300","Sms","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4300","Sms","dme00480","Glutathione metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4802","Mtap","dme00270","Cysteine and methionine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4802","Mtap","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4919","Gclm","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4919","Gclm","dme00270","Cysteine and methionine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4919","Gclm","dme01240","Biosynthesis of cofactors - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4919","Gclm","dme00480","Glutathione metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG5029","SamDC","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG5029","SamDC","dme00270","Cysteine and methionine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG5029","SamDC","dme00330","Arginine and proline metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
